id_credito;tipo_error;detalle
1865899;"Error API S2";"Respuesta sin estadoCuenta"
1869595;"Error API S2";"Respuesta sin estadoCuenta"
1873862;"Error API S2";"Respuesta sin estadoCuenta"
1874135;"Error API S2";"Respuesta sin estadoCuenta"
1874217;"Error API S2";"Respuesta sin estadoCuenta"
1875525;"Error API S2";"Respuesta sin estadoCuenta"
1876785;"Error API S2";"Respuesta sin estadoCuenta"
1880089;"Error API S2";"Respuesta sin estadoCuenta"
1880502;"Error API S2";"Respuesta sin estadoCuenta"
1882349;"Error API S2";"Respuesta sin estadoCuenta"
1882622;"Error API S2";"Respuesta sin estadoCuenta"
1883930;"Error API S2";"Respuesta sin estadoCuenta"
1884674;"Error API S2";"Respuesta sin estadoCuenta"
1887198;"Error API S2";"Respuesta sin estadoCuenta"
1887843;"Error API S2";"Respuesta sin estadoCuenta"
1888709;"Error API S2";"Respuesta sin estadoCuenta"
1889317;"Error API S2";"Respuesta sin estadoCuenta"
1892394;"Error API S2";"Respuesta sin estadoCuenta"
1892822;"Error API S2";"Respuesta sin estadoCuenta"
1894938;"Error API S2";"Respuesta sin estadoCuenta"
1899242;"Error API S2";"Respuesta sin estadoCuenta"
1899448;"Error API S2";"Respuesta sin estadoCuenta"
1899536;"Error API S2";"Respuesta sin estadoCuenta"
1900278;"Error API S2";"Respuesta sin estadoCuenta"
1902177;"Error API S2";"Respuesta sin estadoCuenta"
1902435;"Error API S2";"Respuesta sin estadoCuenta"
1902561;"Error API S2";"Respuesta sin estadoCuenta"
1903336;"Error API S2";"Respuesta sin estadoCuenta"
1903482;"Error API S2";"Respuesta sin estadoCuenta"
1906203;"Error API S2";"Respuesta sin estadoCuenta"
1906228;"Error API S2";"Respuesta sin estadoCuenta"
1906636;"Error API S2";"Respuesta sin estadoCuenta"
1910124;"Error API S2";"Respuesta sin estadoCuenta"
1912049;"Error API S2";"Respuesta sin estadoCuenta"
1914781;"Error API S2";"Respuesta sin estadoCuenta"
1917854;"Error API S2";"Respuesta sin estadoCuenta"
1919933;"Error API S2";"Respuesta sin estadoCuenta"
1923919;"Error API S2";"Respuesta sin estadoCuenta"
1923923;"Error API S2";"Respuesta sin estadoCuenta"
1927985;"Error API S2";"Respuesta sin estadoCuenta"
1928386;"Error API S2";"Respuesta sin estadoCuenta"
1929802;"Error API S2";"Respuesta sin estadoCuenta"
1930748;"Error API S2";"Respuesta sin estadoCuenta"
1934869;"Error API S2";"Respuesta sin estadoCuenta"
1936288;"Error API S2";"Respuesta sin estadoCuenta"
1936780;"Error API S2";"Respuesta sin estadoCuenta"
1937347;"Error API S2";"Respuesta sin estadoCuenta"
1938030;"Error API S2";"Respuesta sin estadoCuenta"
1938569;"Error API S2";"Respuesta sin estadoCuenta"
1938613;"Error API S2";"Respuesta sin estadoCuenta"
1938874;"Error API S2";"Respuesta sin estadoCuenta"
1938933;"Error API S2";"Respuesta sin estadoCuenta"
1939083;"Error API S2";"Respuesta sin estadoCuenta"
1940063;"Error API S2";"Respuesta sin estadoCuenta"
1941432;"Error API S2";"Respuesta sin estadoCuenta"
1943005;"Error API S2";"Respuesta sin estadoCuenta"
1944261;"Error API S2";"Respuesta sin estadoCuenta"
1944628;"Error API S2";"Respuesta sin estadoCuenta"
1945741;"Error API S2";"Respuesta sin estadoCuenta"
1948847;"Error API S2";"Respuesta sin estadoCuenta"
1949511;"Error API S2";"Respuesta sin estadoCuenta"
1951127;"Error API S2";"Respuesta sin estadoCuenta"
1953159;"Error API S2";"Respuesta sin estadoCuenta"
1956118;"Error API S2";"Respuesta sin estadoCuenta"
1957432;"Error API S2";"Respuesta sin estadoCuenta"
1958001;"Error API S2";"Respuesta sin estadoCuenta"
1958270;"Error API S2";"Respuesta sin estadoCuenta"
1959633;"Error API S2";"Respuesta sin estadoCuenta"
1959814;"Error API S2";"Respuesta sin estadoCuenta"
1961328;"Error API S2";"Respuesta sin estadoCuenta"
1961385;"Error API S2";"Respuesta sin estadoCuenta"
1962142;"Error API S2";"Respuesta sin estadoCuenta"
1962449;"Error API S2";"Respuesta sin estadoCuenta"
1963595;"Error API S2";"Respuesta sin estadoCuenta"
1964493;"Error API S2";"Respuesta sin estadoCuenta"
1965306;"Error API S2";"Respuesta sin estadoCuenta"
1965960;"Error API S2";"Respuesta sin estadoCuenta"
1966942;"Error API S2";"Respuesta sin estadoCuenta"
1968766;"Error API S2";"Respuesta sin estadoCuenta"
1968773;"Error API S2";"Respuesta sin estadoCuenta"
1969273;"Error API S2";"Respuesta sin estadoCuenta"
1970953;"Error API S2";"Respuesta sin estadoCuenta"
1976332;"Error API S2";"Respuesta sin estadoCuenta"
1976620;"Error API S2";"Respuesta sin estadoCuenta"
1977113;"Error API S2";"Respuesta sin estadoCuenta"
1979042;"Error API S2";"Respuesta sin estadoCuenta"
1979415;"Error API S2";"Respuesta sin estadoCuenta"
1983990;"Error API S2";"Respuesta sin estadoCuenta"
1984376;"Error API S2";"Respuesta sin estadoCuenta"
1984776;"Error API S2";"Respuesta sin estadoCuenta"
1986109;"Error API S2";"Respuesta sin estadoCuenta"
1987811;"Error API S2";"Respuesta sin estadoCuenta"
1988378;"Error API S2";"Respuesta sin estadoCuenta"
1988960;"Error API S2";"Respuesta sin estadoCuenta"
1989197;"Error API S2";"Respuesta sin estadoCuenta"
1989917;"Error API S2";"Respuesta sin estadoCuenta"
1991083;"Error API S2";"Respuesta sin estadoCuenta"
1991667;"Error API S2";"Respuesta sin estadoCuenta"
1991702;"Error API S2";"Respuesta sin estadoCuenta"
1991834;"Error API S2";"Respuesta sin estadoCuenta"
1992604;"Error API S2";"Respuesta sin estadoCuenta"
1993433;"Error API S2";"Respuesta sin estadoCuenta"
1994082;"Error API S2";"Respuesta sin estadoCuenta"
1994092;"Error API S2";"Respuesta sin estadoCuenta"
1994145;"Error API S2";"Respuesta sin estadoCuenta"
1994191;"Error API S2";"Respuesta sin estadoCuenta"
1996348;"Error API S2";"Respuesta sin estadoCuenta"
1996493;"Error API S2";"Respuesta sin estadoCuenta"
1997203;"Error API S2";"Respuesta sin estadoCuenta"
1998932;"Error API S2";"Respuesta sin estadoCuenta"
1999049;"Error API S2";"Respuesta sin estadoCuenta"
2001185;"Error API S2";"Respuesta sin estadoCuenta"
2001731;"Error API S2";"Respuesta sin estadoCuenta"
2001978;"Error API S2";"Respuesta sin estadoCuenta"
2002992;"Error API S2";"Respuesta sin estadoCuenta"
2003382;"Error API S2";"Respuesta sin estadoCuenta"
2003417;"Error API S2";"Respuesta sin estadoCuenta"
2006546;"Error API S2";"Respuesta sin estadoCuenta"
2006638;"Error API S2";"Respuesta sin estadoCuenta"
2007987;"Error API S2";"Respuesta sin estadoCuenta"
2009161;"Error API S2";"Respuesta sin estadoCuenta"
2009334;"Error API S2";"Respuesta sin estadoCuenta"
2010478;"Error API S2";"Respuesta sin estadoCuenta"
2010560;"Error API S2";"Respuesta sin estadoCuenta"
2011036;"Error API S2";"Respuesta sin estadoCuenta"
2011179;"Error API S2";"Respuesta sin estadoCuenta"
2017831;"Error API S2";"Respuesta sin estadoCuenta"
2018473;"Error API S2";"Respuesta sin estadoCuenta"
2022370;"Error API S2";"Respuesta sin estadoCuenta"
2023102;"Error API S2";"Respuesta sin estadoCuenta"
2023431;"Error API S2";"Respuesta sin estadoCuenta"
2023514;"Error API S2";"Respuesta sin estadoCuenta"
2024312;"Error API S2";"Respuesta sin estadoCuenta"
2024388;"Error API S2";"Respuesta sin estadoCuenta"
2025780;"Error API S2";"Respuesta sin estadoCuenta"
2026710;"Error API S2";"Respuesta sin estadoCuenta"
2027302;"Error API S2";"Respuesta sin estadoCuenta"
2027380;"Error API S2";"Respuesta sin estadoCuenta"
2027401;"Error API S2";"Respuesta sin estadoCuenta"
2028178;"Error API S2";"Respuesta sin estadoCuenta"
2029245;"Error API S2";"Respuesta sin estadoCuenta"
2030307;"Error API S2";"Respuesta sin estadoCuenta"
2030392;"Error API S2";"Respuesta sin estadoCuenta"
2031465;"Error API S2";"Respuesta sin estadoCuenta"
2032162;"Error API S2";"Respuesta sin estadoCuenta"
2033417;"Error API S2";"Respuesta sin estadoCuenta"
2033626;"Error API S2";"Respuesta sin estadoCuenta"
2034373;"Error API S2";"Respuesta sin estadoCuenta"
2034501;"Error API S2";"Respuesta sin estadoCuenta"
2035423;"Error API S2";"Respuesta sin estadoCuenta"
2035514;"Error API S2";"Respuesta sin estadoCuenta"
2035917;"Error API S2";"Respuesta sin estadoCuenta"
2036739;"Error API S2";"Respuesta sin estadoCuenta"
2037145;"Error API S2";"Respuesta sin estadoCuenta"
2042995;"Error API S2";"Respuesta sin estadoCuenta"
2043965;"Error API S2";"Respuesta sin estadoCuenta"
2046646;"Error API S2";"Respuesta sin estadoCuenta"
2046794;"Error API S2";"Respuesta sin estadoCuenta"
2048812;"Error API S2";"Respuesta sin estadoCuenta"
2049271;"Error API S2";"Respuesta sin estadoCuenta"
2050086;"Error API S2";"Respuesta sin estadoCuenta"
2050285;"Error API S2";"Respuesta sin estadoCuenta"
2051546;"Error API S2";"Respuesta sin estadoCuenta"
2052065;"Error API S2";"Respuesta sin estadoCuenta"
2057401;"Error API S2";"Respuesta sin estadoCuenta"
2059057;"Error API S2";"Respuesta sin estadoCuenta"
2059558;"Error API S2";"Respuesta sin estadoCuenta"
2063347;"Error API S2";"Respuesta sin estadoCuenta"
2063839;"Error API S2";"Respuesta sin estadoCuenta"
2064347;"Error API S2";"Respuesta sin estadoCuenta"
2064359;"Error API S2";"Respuesta sin estadoCuenta"
2064895;"Error API S2";"Respuesta sin estadoCuenta"
2066185;"Error API S2";"Respuesta sin estadoCuenta"
2067047;"Error API S2";"Respuesta sin estadoCuenta"
2067423;"Error API S2";"Respuesta sin estadoCuenta"
2068178;"Error API S2";"Respuesta sin estadoCuenta"
2068849;"Error API S2";"Respuesta sin estadoCuenta"
2069097;"Error API S2";"Respuesta sin estadoCuenta"
2069107;"Error API S2";"Respuesta sin estadoCuenta"
2069329;"Error API S2";"Respuesta sin estadoCuenta"
2070333;"Error API S2";"Respuesta sin estadoCuenta"
2071678;"Error API S2";"Respuesta sin estadoCuenta"
2072122;"Error API S2";"Respuesta sin estadoCuenta"
2073346;"Error API S2";"Respuesta sin estadoCuenta"
2073716;"Error API S2";"Respuesta sin estadoCuenta"
2075142;"Error API S2";"Respuesta sin estadoCuenta"
2076963;"Error API S2";"Respuesta sin estadoCuenta"
2077512;"Error API S2";"Respuesta sin estadoCuenta"
2077993;"Error API S2";"Respuesta sin estadoCuenta"
2079559;"Error API S2";"Respuesta sin estadoCuenta"
2081697;"Error API S2";"Respuesta sin estadoCuenta"
2083069;"Error API S2";"Respuesta sin estadoCuenta"
2084198;"Error API S2";"Respuesta sin estadoCuenta"
2084692;"Error API S2";"Respuesta sin estadoCuenta"
2085008;"Error API S2";"Respuesta sin estadoCuenta"
2086854;"Error API S2";"Respuesta sin estadoCuenta"
2087206;"Error API S2";"Respuesta sin estadoCuenta"
2087751;"Error API S2";"Respuesta sin estadoCuenta"
2087765;"Error API S2";"Respuesta sin estadoCuenta"
2087772;"Error API S2";"Respuesta sin estadoCuenta"
2087818;"Error API S2";"Respuesta sin estadoCuenta"
2088131;"Error API S2";"Respuesta sin estadoCuenta"
2088518;"Error API S2";"Respuesta sin estadoCuenta"
2089220;"Error API S2";"Respuesta sin estadoCuenta"
2090364;"Error API S2";"Respuesta sin estadoCuenta"
2090557;"Error API S2";"Respuesta sin estadoCuenta"
2091015;"Error API S2";"Respuesta sin estadoCuenta"
2091453;"Error API S2";"Respuesta sin estadoCuenta"
2091694;"Error API S2";"Respuesta sin estadoCuenta"
2093227;"Error API S2";"Respuesta sin estadoCuenta"
2094483;"Error API S2";"Respuesta sin estadoCuenta"
2095139;"Error API S2";"Respuesta sin estadoCuenta"
2097402;"Error API S2";"Respuesta sin estadoCuenta"
2097699;"Error API S2";"Respuesta sin estadoCuenta"
2097942;"Error API S2";"Respuesta sin estadoCuenta"
2099786;"Error API S2";"Respuesta sin estadoCuenta"
2099982;"Error API S2";"Respuesta sin estadoCuenta"
2101514;"Error API S2";"Respuesta sin estadoCuenta"
2101964;"Error API S2";"Respuesta sin estadoCuenta"
2102340;"Error API S2";"Respuesta sin estadoCuenta"
2105409;"Error API S2";"Respuesta sin estadoCuenta"
2106096;"Error API S2";"Respuesta sin estadoCuenta"
2106152;"Error API S2";"Respuesta sin estadoCuenta"
2106456;"Error API S2";"Respuesta sin estadoCuenta"
2106626;"Error API S2";"Respuesta sin estadoCuenta"
2106986;"Error API S2";"Respuesta sin estadoCuenta"
2107268;"Error API S2";"Respuesta sin estadoCuenta"
2107538;"Error API S2";"Respuesta sin estadoCuenta"
2108155;"Error API S2";"Respuesta sin estadoCuenta"
2108424;"Error API S2";"Respuesta sin estadoCuenta"
2108438;"Error API S2";"Respuesta sin estadoCuenta"
2109137;"Error API S2";"Respuesta sin estadoCuenta"
2109287;"Error API S2";"Respuesta sin estadoCuenta"
2110421;"Error API S2";"Respuesta sin estadoCuenta"
2112046;"Error API S2";"Respuesta sin estadoCuenta"
2112281;"Error API S2";"Respuesta sin estadoCuenta"
2115100;"Error API S2";"Respuesta sin estadoCuenta"
2116931;"Error API S2";"Respuesta sin estadoCuenta"
2118646;"Error API S2";"Respuesta sin estadoCuenta"
2118923;"Error API S2";"Respuesta sin estadoCuenta"
2119748;"Error API S2";"Respuesta sin estadoCuenta"
2120254;"Error API S2";"Respuesta sin estadoCuenta"
2121689;"Error API S2";"Respuesta sin estadoCuenta"
2121919;"Error API S2";"Respuesta sin estadoCuenta"
2123308;"Error API S2";"Respuesta sin estadoCuenta"
2124437;"Error API S2";"Respuesta sin estadoCuenta"
2124489;"Error API S2";"Respuesta sin estadoCuenta"
2125242;"Error API S2";"Respuesta sin estadoCuenta"
2125979;"Error API S2";"Respuesta sin estadoCuenta"
2126827;"Error API S2";"Respuesta sin estadoCuenta"
2129542;"Error API S2";"Respuesta sin estadoCuenta"
2130032;"Error API S2";"Respuesta sin estadoCuenta"
2130359;"Error API S2";"Respuesta sin estadoCuenta"
2130699;"Error API S2";"Respuesta sin estadoCuenta"
2131621;"Error API S2";"Respuesta sin estadoCuenta"
2133176;"Error API S2";"Respuesta sin estadoCuenta"
2133922;"Error API S2";"Respuesta sin estadoCuenta"
2135219;"Error API S2";"Respuesta sin estadoCuenta"
2135290;"Error API S2";"Respuesta sin estadoCuenta"
2135336;"Error API S2";"Respuesta sin estadoCuenta"
2137128;"Error API S2";"Respuesta sin estadoCuenta"
2137441;"Error API S2";"Respuesta sin estadoCuenta"
2137690;"Error API S2";"Respuesta sin estadoCuenta"
2138615;"Error API S2";"Respuesta sin estadoCuenta"
2138648;"Error API S2";"Respuesta sin estadoCuenta"
2139843;"Error API S2";"Respuesta sin estadoCuenta"
2140551;"Error API S2";"Respuesta sin estadoCuenta"
2142379;"Error API S2";"Respuesta sin estadoCuenta"
2144739;"Error API S2";"Respuesta sin estadoCuenta"
2145104;"Error API S2";"Respuesta sin estadoCuenta"
2145752;"Error API S2";"Respuesta sin estadoCuenta"
2146182;"Error API S2";"Respuesta sin estadoCuenta"
2146286;"Error API S2";"Respuesta sin estadoCuenta"
2146328;"Error API S2";"Respuesta sin estadoCuenta"
2146410;"Error API S2";"Respuesta sin estadoCuenta"
2150454;"Error API S2";"Respuesta sin estadoCuenta"
2150748;"Error API S2";"Respuesta sin estadoCuenta"
2151184;"Error API S2";"Respuesta sin estadoCuenta"
2152094;"Error API S2";"Respuesta sin estadoCuenta"
2153947;"Error API S2";"Respuesta sin estadoCuenta"
2154296;"Error API S2";"Respuesta sin estadoCuenta"
2155043;"Error API S2";"Respuesta sin estadoCuenta"
2155842;"Error API S2";"Respuesta sin estadoCuenta"
2159909;"Error API S2";"Respuesta sin estadoCuenta"
2160914;"Error API S2";"Respuesta sin estadoCuenta"
2160938;"Error API S2";"Respuesta sin estadoCuenta"
2160939;"Error API S2";"Respuesta sin estadoCuenta"
2162373;"Error API S2";"Respuesta sin estadoCuenta"
2162969;"Error API S2";"Respuesta sin estadoCuenta"
2163347;"Error API S2";"Respuesta sin estadoCuenta"
2164694;"Error API S2";"Respuesta sin estadoCuenta"
2165135;"Error API S2";"Respuesta sin estadoCuenta"
2167725;"Error API S2";"Respuesta sin estadoCuenta"
2169735;"Error API S2";"Respuesta sin estadoCuenta"
2170879;"Error API S2";"Respuesta sin estadoCuenta"
2171227;"Error API S2";"Respuesta sin estadoCuenta"
2171645;"Error API S2";"Respuesta sin estadoCuenta"
2173151;"Error API S2";"Respuesta sin estadoCuenta"
2175613;"Error API S2";"Respuesta sin estadoCuenta"
2175809;"Error API S2";"Respuesta sin estadoCuenta"
2177221;"Error API S2";"Respuesta sin estadoCuenta"
2177757;"Error API S2";"Respuesta sin estadoCuenta"
2178893;"Error API S2";"Respuesta sin estadoCuenta"
2180467;"Error API S2";"Respuesta sin estadoCuenta"
2182730;"Error API S2";"Respuesta sin estadoCuenta"
2183590;"Error API S2";"Respuesta sin estadoCuenta"
2187845;"Error API S2";"Respuesta sin estadoCuenta"
2188072;"Error API S2";"Respuesta sin estadoCuenta"
2188214;"Error API S2";"Respuesta sin estadoCuenta"
2188402;"Error API S2";"Respuesta sin estadoCuenta"
2189305;"Error API S2";"Respuesta sin estadoCuenta"
2189935;"Error API S2";"Respuesta sin estadoCuenta"
2190248;"Error API S2";"Respuesta sin estadoCuenta"
2191417;"Error API S2";"Respuesta sin estadoCuenta"
2191781;"Error API S2";"Respuesta sin estadoCuenta"
2192184;"Error API S2";"Respuesta sin estadoCuenta"
2192304;"Error API S2";"Respuesta sin estadoCuenta"
2193797;"Error API S2";"Respuesta sin estadoCuenta"
2194849;"Error API S2";"Respuesta sin estadoCuenta"
2196730;"Error API S2";"Respuesta sin estadoCuenta"
2198421;"Error API S2";"Respuesta sin estadoCuenta"
2200213;"Error API S2";"Respuesta sin estadoCuenta"
2200433;"Error API S2";"Respuesta sin estadoCuenta"
2201137;"Error API S2";"Respuesta sin estadoCuenta"
2203166;"Error API S2";"Respuesta sin estadoCuenta"
2203610;"Error API S2";"Respuesta sin estadoCuenta"
2206616;"Error API S2";"Respuesta sin estadoCuenta"
2207511;"Error API S2";"Respuesta sin estadoCuenta"
2207839;"Error API S2";"Respuesta sin estadoCuenta"
2208132;"Error API S2";"Respuesta sin estadoCuenta"
2209291;"Error API S2";"Respuesta sin estadoCuenta"
2210706;"Error API S2";"Respuesta sin estadoCuenta"
2212194;"Error API S2";"Respuesta sin estadoCuenta"
2214640;"Error API S2";"Respuesta sin estadoCuenta"
2216311;"Error API S2";"Respuesta sin estadoCuenta"
2217784;"Error API S2";"Respuesta sin estadoCuenta"
2221252;"Error API S2";"Respuesta sin estadoCuenta"
2225131;"Error API S2";"Respuesta sin estadoCuenta"
2226165;"Error API S2";"Respuesta sin estadoCuenta"
2227243;"Error API S2";"Respuesta sin estadoCuenta"
2228724;"Error API S2";"Respuesta sin estadoCuenta"
2229089;"Error API S2";"Respuesta sin estadoCuenta"
2229360;"Error API S2";"Respuesta sin estadoCuenta"
2230826;"Error API S2";"Respuesta sin estadoCuenta"
2231040;"Error API S2";"Respuesta sin estadoCuenta"
2231505;"Error API S2";"Respuesta sin estadoCuenta"
2232301;"Error API S2";"Respuesta sin estadoCuenta"
2232401;"Error API S2";"Respuesta sin estadoCuenta"
2233653;"Error API S2";"Respuesta sin estadoCuenta"
2235277;"Error API S2";"Respuesta sin estadoCuenta"
2235301;"Error API S2";"Respuesta sin estadoCuenta"
2235308;"Error API S2";"Respuesta sin estadoCuenta"
2235912;"Error API S2";"Respuesta sin estadoCuenta"
2237405;"Error API S2";"Respuesta sin estadoCuenta"
2239470;"Error API S2";"Respuesta sin estadoCuenta"
2239780;"Error API S2";"Respuesta sin estadoCuenta"
2239806;"Error API S2";"Respuesta sin estadoCuenta"
2241512;"Error API S2";"Respuesta sin estadoCuenta"
2243113;"Error API S2";"Respuesta sin estadoCuenta"
2245717;"Error API S2";"Respuesta sin estadoCuenta"
2246689;"Error API S2";"Respuesta sin estadoCuenta"
2248479;"Error API S2";"Respuesta sin estadoCuenta"
2249279;"Error API S2";"Respuesta sin estadoCuenta"
2250054;"Error API S2";"Respuesta sin estadoCuenta"
2250064;"Error API S2";"Respuesta sin estadoCuenta"
2250303;"Error API S2";"Respuesta sin estadoCuenta"
2250948;"Error API S2";"Respuesta sin estadoCuenta"
2251074;"Error API S2";"Respuesta sin estadoCuenta"
2251400;"Error API S2";"Respuesta sin estadoCuenta"
2251624;"Error API S2";"Respuesta sin estadoCuenta"
2253992;"Error API S2";"Respuesta sin estadoCuenta"
2254002;"Error API S2";"Respuesta sin estadoCuenta"
2254965;"Error API S2";"Respuesta sin estadoCuenta"
2256077;"Error API S2";"Respuesta sin estadoCuenta"
2256170;"Error API S2";"Respuesta sin estadoCuenta"
2256635;"Error API S2";"Respuesta sin estadoCuenta"
2257547;"Error API S2";"Respuesta sin estadoCuenta"
2258431;"Error API S2";"Respuesta sin estadoCuenta"
2259500;"Error API S2";"Respuesta sin estadoCuenta"
2259734;"Error API S2";"Respuesta sin estadoCuenta"
2260016;"Error API S2";"Respuesta sin estadoCuenta"
2262055;"Error API S2";"Respuesta sin estadoCuenta"
2262504;"Error API S2";"Respuesta sin estadoCuenta"
2262606;"Error API S2";"Respuesta sin estadoCuenta"
2262779;"Error API S2";"Respuesta sin estadoCuenta"
2263491;"Error API S2";"Respuesta sin estadoCuenta"
2265337;"Error API S2";"Respuesta sin estadoCuenta"
2265868;"Error API S2";"Respuesta sin estadoCuenta"
2266180;"Error API S2";"Respuesta sin estadoCuenta"
2267520;"Error API S2";"Respuesta sin estadoCuenta"
2267700;"Error API S2";"Respuesta sin estadoCuenta"
2269503;"Error API S2";"Respuesta sin estadoCuenta"
2270321;"Error API S2";"Respuesta sin estadoCuenta"
2270487;"Error API S2";"Respuesta sin estadoCuenta"
2271522;"Error API S2";"Respuesta sin estadoCuenta"
2271640;"Error API S2";"Respuesta sin estadoCuenta"
2271864;"Error API S2";"Respuesta sin estadoCuenta"
2272812;"Error API S2";"Respuesta sin estadoCuenta"
2273142;"Error API S2";"Respuesta sin estadoCuenta"
2273565;"Error API S2";"Respuesta sin estadoCuenta"
2275253;"Error API S2";"Respuesta sin estadoCuenta"
2275648;"Error API S2";"Respuesta sin estadoCuenta"
2276199;"Error API S2";"Respuesta sin estadoCuenta"
2278394;"Error API S2";"Respuesta sin estadoCuenta"
2278446;"Error API S2";"Respuesta sin estadoCuenta"
2278737;"Error API S2";"Respuesta sin estadoCuenta"
2278822;"Error API S2";"Respuesta sin estadoCuenta"
2279122;"Error API S2";"Respuesta sin estadoCuenta"
2279574;"Error API S2";"Respuesta sin estadoCuenta"
2280020;"Error API S2";"Respuesta sin estadoCuenta"
2280135;"Error API S2";"Respuesta sin estadoCuenta"
2280931;"Error API S2";"Respuesta sin estadoCuenta"
2281179;"Error API S2";"Respuesta sin estadoCuenta"
2282720;"Error API S2";"Respuesta sin estadoCuenta"
2283717;"Error API S2";"Respuesta sin estadoCuenta"
2285192;"Error API S2";"Respuesta sin estadoCuenta"
2285357;"Error API S2";"Respuesta sin estadoCuenta"
2287289;"Error API S2";"Respuesta sin estadoCuenta"
2287371;"Error API S2";"Respuesta sin estadoCuenta"
2287557;"Error API S2";"Respuesta sin estadoCuenta"
2287827;"Error API S2";"Respuesta sin estadoCuenta"
2291288;"Error API S2";"Respuesta sin estadoCuenta"
2291358;"Error API S2";"Respuesta sin estadoCuenta"
2293187;"Error API S2";"Respuesta sin estadoCuenta"
2293627;"Error API S2";"Respuesta sin estadoCuenta"
2293644;"Error API S2";"Respuesta sin estadoCuenta"
2293791;"Error API S2";"Respuesta sin estadoCuenta"
2294130;"Error API S2";"Respuesta sin estadoCuenta"
2294965;"Error API S2";"Respuesta sin estadoCuenta"
2296709;"Error API S2";"Respuesta sin estadoCuenta"
2297747;"Error API S2";"Respuesta sin estadoCuenta"
2297852;"Error API S2";"Respuesta sin estadoCuenta"
2297916;"Error API S2";"Respuesta sin estadoCuenta"
2298701;"Error API S2";"Respuesta sin estadoCuenta"
2299202;"Error API S2";"Respuesta sin estadoCuenta"
2303695;"Error API S2";"Respuesta sin estadoCuenta"
2304366;"Error API S2";"Respuesta sin estadoCuenta"
2304653;"Error API S2";"Respuesta sin estadoCuenta"
2304739;"Error API S2";"Respuesta sin estadoCuenta"
2304797;"Error API S2";"Respuesta sin estadoCuenta"
2304908;"Error API S2";"Respuesta sin estadoCuenta"
2305773;"Error API S2";"Respuesta sin estadoCuenta"
2306577;"Error API S2";"Respuesta sin estadoCuenta"
2307756;"Error API S2";"Respuesta sin estadoCuenta"
2310432;"Error API S2";"Respuesta sin estadoCuenta"
2311700;"Error API S2";"Respuesta sin estadoCuenta"
2311759;"Error API S2";"Respuesta sin estadoCuenta"
2313982;"Error API S2";"Respuesta sin estadoCuenta"
2314117;"Error API S2";"Respuesta sin estadoCuenta"
2314154;"Error API S2";"Respuesta sin estadoCuenta"
2314416;"Error API S2";"Respuesta sin estadoCuenta"
2315804;"Error API S2";"Respuesta sin estadoCuenta"
2318109;"Error API S2";"Respuesta sin estadoCuenta"
2318386;"Error API S2";"Respuesta sin estadoCuenta"
2318525;"Error API S2";"Respuesta sin estadoCuenta"
2319289;"Error API S2";"Respuesta sin estadoCuenta"
2319509;"Error API S2";"Respuesta sin estadoCuenta"
2320247;"Error API S2";"Respuesta sin estadoCuenta"
2322585;"Error API S2";"Respuesta sin estadoCuenta"
2323731;"Error API S2";"Respuesta sin estadoCuenta"
2325003;"Error API S2";"Respuesta sin estadoCuenta"
2326913;"Error API S2";"Respuesta sin estadoCuenta"
2328125;"Error API S2";"Respuesta sin estadoCuenta"
2328610;"Error API S2";"Respuesta sin estadoCuenta"
2328736;"Error API S2";"Respuesta sin estadoCuenta"
2329843;"Error API S2";"Respuesta sin estadoCuenta"
