id_credito;tipo_error;detalle
1947021;"Error API S2";"Respuesta sin estadoCuenta"
1949588;"Error API S2";"Respuesta sin estadoCuenta"
1950628;"Error API S2";"Respuesta sin estadoCuenta"
1950645;"Error API S2";"Respuesta sin estadoCuenta"
1952542;"Error API S2";"Respuesta sin estadoCuenta"
1953693;"Error API S2";"Respuesta sin estadoCuenta"
1954246;"Error API S2";"Respuesta sin estadoCuenta"
1954529;"Error API S2";"Respuesta sin estadoCuenta"
1955329;"Error API S2";"Respuesta sin estadoCuenta"
1956474;"Error API S2";"Respuesta sin estadoCuenta"
1957488;"Error API S2";"Respuesta sin estadoCuenta"
1957578;"Error API S2";"Respuesta sin estadoCuenta"
1958215;"Error API S2";"Respuesta sin estadoCuenta"
1962797;"Error API S2";"Respuesta sin estadoCuenta"
1963239;"Error API S2";"Respuesta sin estadoCuenta"
1970003;"Error API S2";"Respuesta sin estadoCuenta"
1972236;"Error API S2";"Respuesta sin estadoCuenta"
1973567;"Error API S2";"Respuesta sin estadoCuenta"
1973786;"Error API S2";"Respuesta sin estadoCuenta"
1976806;"Error API S2";"Respuesta sin estadoCuenta"
1979159;"Error API S2";"Respuesta sin estadoCuenta"
1980968;"Error API S2";"Respuesta sin estadoCuenta"
1981410;"Error API S2";"Respuesta sin estadoCuenta"
1982076;"Error API S2";"Respuesta sin estadoCuenta"
1982671;"Error API S2";"Respuesta sin estadoCuenta"
1989787;"Error API S2";"Respuesta sin estadoCuenta"
1991023;"Error API S2";"Respuesta sin estadoCuenta"
1993304;"Error API S2";"Respuesta sin estadoCuenta"
1994423;"Error API S2";"Respuesta sin estadoCuenta"
1994933;"Error API S2";"Respuesta sin estadoCuenta"
2002602;"Error API S2";"Respuesta sin estadoCuenta"
2002701;"Error API S2";"Respuesta sin estadoCuenta"
2004467;"Error API S2";"Respuesta sin estadoCuenta"
2005255;"Error API S2";"Respuesta sin estadoCuenta"
2005659;"Error API S2";"Respuesta sin estadoCuenta"
2006217;"Error API S2";"Respuesta sin estadoCuenta"
2006585;"Error API S2";"Respuesta sin estadoCuenta"
2006873;"Error API S2";"Respuesta sin estadoCuenta"
2009864;"Error API S2";"Respuesta sin estadoCuenta"
2010381;"Error API S2";"Respuesta sin estadoCuenta"
2011539;"Error API S2";"Respuesta sin estadoCuenta"
2011776;"Error API S2";"Respuesta sin estadoCuenta"
2013841;"Error API S2";"Respuesta sin estadoCuenta"
2019696;"Error API S2";"Respuesta sin estadoCuenta"
2020667;"Error API S2";"Respuesta sin estadoCuenta"
2022622;"Error API S2";"Respuesta sin estadoCuenta"
2023718;"Error API S2";"Respuesta sin estadoCuenta"
2026383;"Error API S2";"Respuesta sin estadoCuenta"
2028619;"Error API S2";"Respuesta sin estadoCuenta"
2029190;"Error API S2";"Respuesta sin estadoCuenta"
2031960;"Error API S2";"Respuesta sin estadoCuenta"
2040163;"Error API S2";"Respuesta sin estadoCuenta"
2041786;"Error API S2";"Respuesta sin estadoCuenta"
2043487;"Error API S2";"Respuesta sin estadoCuenta"
2046987;"Error API S2";"Respuesta sin estadoCuenta"
2047370;"Error API S2";"Respuesta sin estadoCuenta"
2047834;"Error API S2";"Respuesta sin estadoCuenta"
2047995;"Error API S2";"Respuesta sin estadoCuenta"
2048776;"Error API S2";"Respuesta sin estadoCuenta"
2048803;"Error API S2";"Respuesta sin estadoCuenta"
2049714;"Error API S2";"Respuesta sin estadoCuenta"
2050438;"Error API S2";"Respuesta sin estadoCuenta"
2050510;"Error API S2";"Respuesta sin estadoCuenta"
2051387;"Error API S2";"Respuesta sin estadoCuenta"
2053209;"Error API S2";"Respuesta sin estadoCuenta"
2057694;"Error API S2";"Respuesta sin estadoCuenta"
2063883;"Error API S2";"Respuesta sin estadoCuenta"
2067213;"Error API S2";"Respuesta sin estadoCuenta"
2067336;"Error API S2";"Respuesta sin estadoCuenta"
2068753;"Error API S2";"Respuesta sin estadoCuenta"
2069153;"Error API S2";"Respuesta sin estadoCuenta"
2070429;"Error API S2";"Respuesta sin estadoCuenta"
2073082;"Error API S2";"Respuesta sin estadoCuenta"
2077434;"Error API S2";"Respuesta sin estadoCuenta"
2077826;"Error API S2";"Respuesta sin estadoCuenta"
2077937;"Error API S2";"Respuesta sin estadoCuenta"
2080344;"Error API S2";"Respuesta sin estadoCuenta"
2080413;"Error API S2";"Respuesta sin estadoCuenta"
2080734;"Error API S2";"Respuesta sin estadoCuenta"
2081954;"Error API S2";"Respuesta sin estadoCuenta"
2082505;"Error API S2";"Respuesta sin estadoCuenta"
2083942;"Error API S2";"Respuesta sin estadoCuenta"
2085867;"Error API S2";"Respuesta sin estadoCuenta"
2086172;"Error API S2";"Respuesta sin estadoCuenta"
2086660;"Error API S2";"Respuesta sin estadoCuenta"
2087793;"Error API S2";"Respuesta sin estadoCuenta"
2089043;"Error API S2";"Respuesta sin estadoCuenta"
2089483;"Error API S2";"Respuesta sin estadoCuenta"
2094308;"Error API S2";"Respuesta sin estadoCuenta"
2095569;"Error API S2";"Respuesta sin estadoCuenta"
2097380;"Error API S2";"Respuesta sin estadoCuenta"
2098125;"Error API S2";"Respuesta sin estadoCuenta"
2099005;"Error API S2";"Respuesta sin estadoCuenta"
2103818;"Error API S2";"Respuesta sin estadoCuenta"
2105810;"Error API S2";"Respuesta sin estadoCuenta"
2108162;"Error API S2";"Respuesta sin estadoCuenta"
2109246;"Error API S2";"Respuesta sin estadoCuenta"
2109279;"Error API S2";"Respuesta sin estadoCuenta"
2109531;"Error API S2";"Respuesta sin estadoCuenta"
2110001;"Error API S2";"Respuesta sin estadoCuenta"
2113044;"Error API S2";"Respuesta sin estadoCuenta"
2115725;"Error API S2";"Respuesta sin estadoCuenta"
2117215;"Error API S2";"Respuesta sin estadoCuenta"
2117577;"Error API S2";"Respuesta sin estadoCuenta"
2117837;"Error API S2";"Respuesta sin estadoCuenta"
2118480;"Error API S2";"Respuesta sin estadoCuenta"
2123757;"Error API S2";"Respuesta sin estadoCuenta"
2125348;"Error API S2";"Respuesta sin estadoCuenta"
2126347;"Error API S2";"Respuesta sin estadoCuenta"
2127373;"Error API S2";"Respuesta sin estadoCuenta"
2128503;"Error API S2";"Respuesta sin estadoCuenta"
2131274;"Error API S2";"Respuesta sin estadoCuenta"
2133987;"Error API S2";"Respuesta sin estadoCuenta"
2134286;"Error API S2";"Respuesta sin estadoCuenta"
2134305;"Error API S2";"Respuesta sin estadoCuenta"
2140033;"Error API S2";"Respuesta sin estadoCuenta"
2142285;"Error API S2";"Respuesta sin estadoCuenta"
2143292;"Error API S2";"Respuesta sin estadoCuenta"
2143908;"Error API S2";"Respuesta sin estadoCuenta"
2145780;"Error API S2";"Respuesta sin estadoCuenta"
2151525;"Error API S2";"Respuesta sin estadoCuenta"
2151653;"Error API S2";"Respuesta sin estadoCuenta"
2153975;"Error API S2";"Respuesta sin estadoCuenta"
2154934;"Error API S2";"Respuesta sin estadoCuenta"
2159761;"Error API S2";"Respuesta sin estadoCuenta"
2159889;"Error API S2";"Respuesta sin estadoCuenta"
2160055;"Error API S2";"Respuesta sin estadoCuenta"
2161196;"Error API S2";"Respuesta sin estadoCuenta"
2161488;"Error API S2";"Respuesta sin estadoCuenta"
2161779;"Error API S2";"Respuesta sin estadoCuenta"
2162371;"Error API S2";"Respuesta sin estadoCuenta"
2162903;"Error API S2";"Respuesta sin estadoCuenta"
2163988;"Error API S2";"Respuesta sin estadoCuenta"
2164082;"Error API S2";"Respuesta sin estadoCuenta"
2167720;"Error API S2";"Respuesta sin estadoCuenta"
2167983;"Error API S2";"Respuesta sin estadoCuenta"
2168137;"Error API S2";"Respuesta sin estadoCuenta"
2168363;"Error API S2";"Respuesta sin estadoCuenta"
2169013;"Error API S2";"Respuesta sin estadoCuenta"
2171593;"Error API S2";"Respuesta sin estadoCuenta"
2173276;"Error API S2";"Respuesta sin estadoCuenta"
2173911;"Error API S2";"Respuesta sin estadoCuenta"
2175538;"Error API S2";"Respuesta sin estadoCuenta"
2177637;"Error API S2";"Respuesta sin estadoCuenta"
2177667;"Error API S2";"Respuesta sin estadoCuenta"
2179609;"Error API S2";"Respuesta sin estadoCuenta"
2180560;"Error API S2";"Respuesta sin estadoCuenta"
2182334;"Error API S2";"Respuesta sin estadoCuenta"
2186075;"Error API S2";"Respuesta sin estadoCuenta"
2186797;"Error API S2";"Respuesta sin estadoCuenta"
2187668;"Error API S2";"Respuesta sin estadoCuenta"
2187989;"Error API S2";"Respuesta sin estadoCuenta"
2188091;"Error API S2";"Respuesta sin estadoCuenta"
2189144;"Error API S2";"Respuesta sin estadoCuenta"
2190443;"Error API S2";"Respuesta sin estadoCuenta"
2190664;"Error API S2";"Respuesta sin estadoCuenta"
2191212;"Error API S2";"Respuesta sin estadoCuenta"
2197002;"Error API S2";"Respuesta sin estadoCuenta"
2199327;"Error API S2";"Respuesta sin estadoCuenta"
2201630;"Error API S2";"Respuesta sin estadoCuenta"
2203679;"Error API S2";"Respuesta sin estadoCuenta"
2204345;"Error API S2";"Respuesta sin estadoCuenta"
2213747;"Error API S2";"Respuesta sin estadoCuenta"
2215522;"Error API S2";"Respuesta sin estadoCuenta"
2216170;"Error API S2";"Respuesta sin estadoCuenta"
2217696;"Error API S2";"Respuesta sin estadoCuenta"
2218189;"Error API S2";"Respuesta sin estadoCuenta"
2222341;"Error API S2";"Respuesta sin estadoCuenta"
2223423;"Error API S2";"Respuesta sin estadoCuenta"
2225153;"Error API S2";"Respuesta sin estadoCuenta"
2226267;"Error API S2";"Respuesta sin estadoCuenta"
2227183;"Error API S2";"Respuesta sin estadoCuenta"
2228885;"Error API S2";"Respuesta sin estadoCuenta"
2229789;"Error API S2";"Respuesta sin estadoCuenta"
2231884;"Error API S2";"Respuesta sin estadoCuenta"
2232722;"Error API S2";"Respuesta sin estadoCuenta"
2236586;"Error API S2";"Respuesta sin estadoCuenta"
2238510;"Error API S2";"Respuesta sin estadoCuenta"
2238700;"Error API S2";"Respuesta sin estadoCuenta"
2239961;"Error API S2";"Respuesta sin estadoCuenta"
2241951;"Error API S2";"Respuesta sin estadoCuenta"
2242085;"Error API S2";"Respuesta sin estadoCuenta"
2243184;"Error API S2";"Respuesta sin estadoCuenta"
2246935;"Error API S2";"Respuesta sin estadoCuenta"
2247548;"Error API S2";"Respuesta sin estadoCuenta"
2247664;"Error API S2";"Respuesta sin estadoCuenta"
2251002;"Error API S2";"Respuesta sin estadoCuenta"
2251984;"Error API S2";"Respuesta sin estadoCuenta"
2252551;"Error API S2";"Respuesta sin estadoCuenta"
2253357;"Error API S2";"Respuesta sin estadoCuenta"
2257324;"Error API S2";"Respuesta sin estadoCuenta"
2258564;"Error API S2";"Respuesta sin estadoCuenta"
2262101;"Error API S2";"Respuesta sin estadoCuenta"
2263058;"Error API S2";"Respuesta sin estadoCuenta"
2268726;"Error API S2";"Respuesta sin estadoCuenta"
2269334;"Error API S2";"Respuesta sin estadoCuenta"
2270626;"Error API S2";"Respuesta sin estadoCuenta"
2272387;"Error API S2";"Respuesta sin estadoCuenta"
2276465;"Error API S2";"Respuesta sin estadoCuenta"
2278921;"Error API S2";"Respuesta sin estadoCuenta"
2279184;"Error API S2";"Respuesta sin estadoCuenta"
2285107;"Error API S2";"Respuesta sin estadoCuenta"
2286377;"Error API S2";"Respuesta sin estadoCuenta"
2286685;"Error API S2";"Respuesta sin estadoCuenta"
2287994;"Error API S2";"Respuesta sin estadoCuenta"
